#{"t_start": 1588858822.4834797, "env_id": null}
r,l,t 
-3.972222,1,191.775949
-3.972222,1,191.777953
-4.027778,1,191.778941
-4.027778,1,191.780937
-4.027778,1,191.782942
-3.972222,1,191.787918
-4.027778,1,191.789913
-4.027778,1,191.79091
-4.027778,1,191.792905
-4.027778,1,191.794899
-4.027778,1,191.799886
-3.972222,1,191.800894
-4.027778,1,191.802882
-4.027778,1,191.803905
-3.972222,1,191.80587
-4.027778,1,191.81089
-3.972222,1,191.81285
-4.027778,1,191.814846
-3.972222,1,191.815843
-3.972222,1,191.817837
-3.972222,1,191.823822
-3.972222,1,191.824819
-3.972222,1,191.826819
-3.972222,1,191.82781
-3.972222,1,191.829806
-3.972222,1,191.835789
-3.972222,1,191.836826
-3.972222,1,191.838781
-3.972222,1,191.83978
-3.972222,1,191.841774
-4.027778,1,191.846763
-3.972222,1,191.84876
-3.972222,1,191.849779
-4.027778,1,191.851748
-3.972222,1,191.853741
-4.027778,1,191.858729
-4.027778,1,191.860722
-4.027778,1,191.862718
-4.027778,1,191.863715
-3.972222,1,191.865712
-3.972222,1,191.870696
-3.972222,1,191.872692
-4.027778,1,191.874686
-4.027778,1,191.875683
-3.972222,1,191.877688
-3.972222,1,191.882664
-3.972222,1,191.884659
-3.972222,1,191.885656
-3.972222,1,191.887661
-3.972222,1,191.889646
-3.972222,1,191.894653
-4.027778,1,191.896626
-3.972222,1,191.897625
-3.972222,1,191.899618
-3.972222,1,191.900615
-3.972222,1,191.9066
-3.972222,1,191.908596
-3.972222,1,191.909593
-4.027778,1,191.911587
-4.027778,1,191.912584
-4.027778,1,191.918568
-3.972222,1,191.919565
-4.027778,1,191.92156
-4.027778,1,191.923556
-3.972222,1,191.924552
-3.972222,1,191.929549
-4.027778,1,191.931535
-4.027778,1,191.933529
-3.972222,1,191.934526
-3.972222,1,191.936521
-3.972222,1,191.941508
-3.972222,1,191.943507
-3.972222,1,191.94451
-4.027778,1,191.946493
-4.027778,1,191.948488
-4.027778,1,191.953475
-3.972222,1,191.95547
-3.972222,1,191.956478
-3.972222,1,191.95847
-3.972222,1,191.960464
-3.972222,1,191.965449
-4.027778,1,191.967438
-4.027778,1,191.968435
-4.027778,1,191.970431
-3.972222,1,191.971428
-3.972222,1,191.977412
-3.972222,1,191.978409
-4.027778,1,191.980416
-4.027778,1,191.981401
-3.972222,1,191.983395
-4.027778,1,191.988382
-3.972222,1,191.990376
-4.027778,1,191.991374
-3.972222,1,191.993369
-3.972222,1,191.994365
-3.972222,1,192.000357
-4.027778,1,192.001346
-3.972222,1,192.003342
-4.027778,1,192.005338
-3.972222,1,192.006333
-4.027778,1,192.011321
-4.027778,1,192.013314
-3.972222,1,192.01531
-4.027778,1,192.016307
-4.027778,1,192.018302
-3.972222,1,192.023289
-3.972222,1,192.025284
-4.027778,1,192.026281
-3.972222,1,192.028276
-3.972222,1,192.030281
-4.027778,1,192.035257
-3.972222,1,192.036285
-3.972222,1,192.038262
-3.972222,1,192.040244
-4.027778,1,192.041261
-4.027778,1,192.047224
-3.972222,1,192.048222
-3.972222,1,192.050217
-3.972222,1,192.051214
-4.027778,1,192.053208
-4.027778,1,192.058197
-3.972222,1,192.060189
-4.027778,1,192.061187
-4.027778,1,192.063182
-4.027778,1,192.06418
-4.027778,1,192.070162
-3.972222,1,192.071177
-3.972222,1,192.073156
-3.972222,1,192.07515
-3.972222,1,192.076148
-4.027778,1,192.081133
-3.972222,1,192.083129
-4.027778,1,192.084126
-4.027778,1,192.086128
-4.027778,1,192.087118
-3.972222,1,192.093104
-3.972222,1,192.094099
-3.972222,1,192.096093
-4.027778,1,192.097108
-4.027778,1,192.099087
-4.027778,1,192.104073
-3.972222,1,192.106074
-3.972222,1,192.108069
-3.972222,1,192.109059
-3.972222,1,192.111055
-3.972222,1,192.115043
-3.972222,1,192.117038
-3.972222,1,192.119037
-3.972222,1,192.120029
-3.972222,1,192.122025
-4.027778,1,192.127014
-4.027778,1,192.129005
-4.027778,1,192.130002
-4.027778,1,192.131998
-4.027778,1,192.133992
-4.027778,1,192.13898
-3.972222,1,192.140975
-3.972222,1,192.141971
-3.972222,1,192.143967
-3.972222,1,192.145959
-4.027778,1,192.150948
-3.972222,1,192.152942
-3.972222,1,192.15394
-4.027778,1,192.155935
-3.972222,1,192.157928
-3.972222,1,192.161918
-3.972222,1,192.163913
-3.972222,1,192.16591
-4.027778,1,192.167902
-3.972222,1,192.1689
-3.972222,1,192.173895
-4.027778,1,192.175884
-4.027778,1,192.177875
-3.972222,1,192.178874
-3.972222,1,192.180868
-3.972222,1,192.185854
-4.027778,1,192.187851
-3.972222,1,192.189844
-3.972222,1,192.190841
-4.027778,1,192.192836
-3.972222,1,192.197822
-3.972222,1,192.19882
-4.027778,1,192.200815
-3.972222,1,192.202808
-4.027778,1,192.203806
-4.027778,1,192.209789
-3.972222,1,192.210792
-3.972222,1,192.212783
-4.027778,1,192.21378
-4.027778,1,192.215787
-4.027778,1,192.220761
-3.972222,1,192.222767
-4.027778,1,192.224755
-4.027778,1,192.225748
-3.972222,1,192.227743
-4.027778,1,192.232729
-4.027778,1,192.234724
-3.972222,1,192.236719
-3.972222,1,192.237725
-4.027778,1,192.239711
-4.027778,1,192.244697
-3.972222,1,192.246693
-4.027778,1,192.248685
-3.972222,1,192.249684
-4.027778,1,192.251678
-4.027778,1,192.256665
-3.972222,1,192.257663
-4.027778,1,192.259656
-4.027778,1,192.260655
-3.972222,1,192.262661
-3.972222,1,192.267637
-3.972222,1,192.269639
-4.027778,1,192.270627
-3.972222,1,192.272623
-3.972222,1,192.274617
-4.027778,1,192.279604
-4.027778,1,192.281597
-3.972222,1,192.282595
-4.027778,1,192.284591
-3.972222,1,192.286585
-3.972222,1,192.291571
-3.972222,1,192.292602
-3.972222,1,192.294563
-4.027778,1,192.295588
-4.027778,1,192.297555
-4.027778,1,192.302543
-3.972222,1,192.304538
-3.972222,1,192.306531
-3.972222,1,192.307529
-4.027778,1,192.309524
-3.972222,1,192.314511
-3.972222,1,192.316506
-3.972222,1,192.318501
-3.972222,1,192.319498
-3.972222,1,192.321491
-4.027778,1,192.326481
-4.027778,1,192.328472
-4.027778,1,192.330469
-4.027778,1,192.33148
-4.027778,1,192.33346
-4.027778,1,192.338446
-3.972222,1,192.340442
-3.972222,1,192.341466
-4.027778,1,192.343433
-4.027778,1,192.345427
-4.027778,1,192.350415
-4.027778,1,192.352408
-3.972222,1,192.353406
-3.972222,1,192.3554
-3.972222,1,192.356399
-4.027778,1,192.361386
-4.027778,1,192.363379
-3.972222,1,192.364388
-3.972222,1,192.366371
-3.972222,1,192.367369
-3.972222,1,192.373352
-3.972222,1,192.374377
-3.972222,1,192.376372
-4.027778,1,192.378339
-4.027778,1,192.379344
-4.027778,1,192.384324
-3.972222,1,192.386319
-3.972222,1,192.388316
-3.972222,1,192.38931
-4.027778,1,192.391304
-4.027778,1,192.396291
-4.027778,1,192.398286
-4.027778,1,192.39929
-4.027778,1,192.401278
-3.972222,1,192.402276
-4.027778,1,192.408272
-4.027778,1,192.409256
-4.027778,1,192.411252
-3.972222,1,192.413247
-4.027778,1,192.414254
-4.027778,1,192.419231
-3.972222,1,192.421233
-3.972222,1,192.42322
-3.972222,1,192.424228
-4.027778,1,192.426212
-4.027778,1,192.432195
-3.972222,1,192.433206
-3.972222,1,192.435187
-4.027778,1,192.43619
-4.027778,1,192.43818
-3.972222,1,192.443167
-4.027778,1,192.44516
-3.972222,1,192.446159
-3.972222,1,192.448154
-3.972222,1,192.449178
-3.972222,1,192.455135
-4.027778,1,192.457128
-3.972222,1,192.458127
-3.972222,1,192.46012
-3.972222,1,192.461149
-3.972222,1,192.467103
-4.027778,1,192.468139
-3.972222,1,192.470095
-3.972222,1,192.47209
-3.972222,1,192.473099
-3.972222,1,192.479076
-3.972222,1,192.480068
-4.027778,1,192.482063
-4.027778,1,192.483061
-4.027778,1,192.485055
-3.972222,1,192.490041
-3.972222,1,192.492043
-3.972222,1,192.493033
-3.972222,1,192.495028
-4.027778,1,192.497022
-3.972222,1,192.502009
-4.027778,1,192.504003
-3.972222,1,192.505001
-3.972222,1,192.506996
-3.972222,1,192.507994
-4.027778,1,192.513978
-4.027778,1,192.515993
-3.972222,1,192.516969
-3.972222,1,192.518963
-4.027778,1,192.520979
-3.972222,1,192.525944
-4.027778,1,192.526942
-3.972222,1,192.528938
-3.972222,1,192.530931
-3.972222,1,192.53193
-3.972222,1,192.536915
-4.027778,1,192.538909
-3.972222,1,192.540905
-4.027778,1,192.541903
-4.027778,1,192.543918
-4.027778,1,192.548884
-3.972222,1,192.550878
-4.027778,1,192.551876
-3.972222,1,192.553869
-4.027778,1,192.555866
-3.972222,1,192.560852
-3.972222,1,192.562848
-4.027778,1,192.563844
-3.972222,1,192.565839
-3.972222,1,192.567833
-3.972222,1,192.57282
-3.972222,1,192.574815
-3.972222,1,192.576809
-4.027778,1,192.577806
-4.027778,1,192.579802
-3.972222,1,192.584795
-3.972222,1,192.586782
-4.027778,1,192.587779
-4.027778,1,192.589774
-4.027778,1,192.591769
-3.972222,1,192.596756
-3.972222,1,192.59875
-3.972222,1,192.599748
-3.972222,1,192.601742
-3.972222,1,192.603736
-4.027778,1,192.608723
-3.972222,1,192.610718
-3.972222,1,192.611716
-4.027778,1,192.613711
-4.027778,1,192.614709
-4.027778,1,192.620691
-3.972222,1,192.622691
-3.972222,1,192.623683
-4.027778,1,192.625679
-4.027778,1,192.627672
-3.972222,1,192.63266
-3.972222,1,192.634654
-3.972222,1,192.63568
-3.972222,1,192.637646
-3.972222,1,192.63867
-3.972222,1,192.644627
-3.972222,1,192.646622
-3.972222,1,192.64762
-3.972222,1,192.649614
-3.972222,1,192.65161
-4.027778,1,192.656597
-4.027778,1,192.657613
-3.972222,1,192.659588
-3.972222,1,192.661581
-3.972222,1,192.66258
-3.972222,1,192.668563
-3.972222,1,192.670559
-3.972222,1,192.671555
-3.972222,1,192.673551
-3.972222,1,192.675545
-3.972222,1,192.680531
-3.972222,1,192.68153
-4.027778,1,192.683524
-3.972222,1,192.685519
-4.027778,1,192.686516
-4.027778,1,192.692499
-4.027778,1,192.693497
-3.972222,1,192.695499
-4.027778,1,192.697486
-3.972222,1,192.698484
-4.027778,1,192.70347
-4.027778,1,192.705465
-3.972222,1,192.707459
-3.972222,1,192.708458
-4.027778,1,192.710452
-3.972222,1,192.715439
-3.972222,1,192.717441
-4.027778,1,192.718431
-3.972222,1,192.720424
-3.972222,1,192.721423
-3.972222,1,192.727407
-4.027778,1,192.728403
-4.027778,1,192.730399
-4.027778,1,192.731396
-3.972222,1,192.73339
-4.027778,1,192.738377
-4.027778,1,192.74038
-3.972222,1,192.741369
-3.972222,1,192.743363
-4.027778,1,192.745359
-4.027778,1,192.750345
-4.027778,1,192.752339
-3.972222,1,192.753344
-3.972222,1,192.755332
-4.027778,1,192.756341
-3.972222,1,192.762314
-3.972222,1,192.763311
-3.972222,1,192.765328
-4.027778,1,192.766303
-3.972222,1,192.768298
-3.972222,1,192.773284
-3.972222,1,192.77529
-3.972222,1,192.777274
-3.972222,1,192.778271
-3.972222,1,192.780265
-4.027778,1,192.785272
-4.027778,1,192.787246
-3.972222,1,192.788272
-4.027778,1,192.790239
-4.027778,1,192.791236
-3.972222,1,192.79722
-4.027778,1,192.798229
-3.972222,1,192.800213
-3.972222,1,192.802207
-3.972222,1,192.803203
-3.972222,1,192.809187
-3.972222,1,192.810192
-3.972222,1,192.81218
-4.027778,1,192.813196
-4.027778,1,192.815171
-4.027778,1,192.820158
-3.972222,1,192.822153
-3.972222,1,192.824148
-3.972222,1,192.825145
-3.972222,1,192.827141
-3.972222,1,192.832127
-3.972222,1,192.833123
-4.027778,1,192.835118
-4.027778,1,192.837114
-3.972222,1,192.83811
-3.972222,1,192.844095
-4.027778,1,192.845092
-4.027778,1,192.847087
-3.972222,1,192.849081
-4.027778,1,192.850079
-3.972222,1,192.855065
-3.972222,1,192.857068
-4.027778,1,192.858057
-3.972222,1,192.860051
-3.972222,1,192.862046
-3.972222,1,192.867033
-3.972222,1,192.868031
-3.972222,1,192.870026
-3.972222,1,192.872033
-4.027778,1,192.873016
-3.972222,1,192.878003
-4.027778,1,192.879998
-3.972222,1,192.881024
-3.972222,1,192.883004
-3.972222,1,192.884984
-4.027778,1,192.889972
-4.027778,1,192.891967
-3.972222,1,192.892963
-4.027778,1,192.894958
-3.972222,1,192.895956
-3.972222,1,192.901939
-4.027778,1,192.902937
-3.972222,1,192.904931
-3.972222,1,192.906927
-3.972222,1,192.907934
-4.027778,1,192.91391
-3.972222,1,192.915903
-4.027778,1,192.916899
-3.972222,1,192.918909
-3.972222,1,192.92089
-3.972222,1,192.925877
-3.972222,1,192.927882
-4.027778,1,192.928867
-4.027778,1,192.931859
-4.027778,1,192.932858
-3.972222,1,192.938842
-3.972222,1,192.939839
-4.027778,1,192.941833
-4.027778,1,192.943828
-3.972222,1,192.944872
-4.027778,1,192.950809
-3.972222,1,192.952804
-3.972222,1,192.954799
-3.972222,1,192.955795
-3.972222,1,192.95779
-3.972222,1,192.962778
-4.027778,1,192.964773
-3.972222,1,192.96578
-3.972222,1,192.967763
-3.972222,1,192.969759
-3.972222,1,192.974746
-3.972222,1,192.976753
-4.027778,1,192.977737
-3.972222,1,192.97974
-3.972222,1,192.980731
-3.972222,1,192.986714
-3.972222,1,192.98771
-4.027778,1,192.989706
-3.972222,1,192.991701
-4.027778,1,192.992698
-4.027778,1,192.997707
-4.027778,1,192.999679
-4.027778,1,193.001673
-4.027778,1,193.002682
-4.027778,1,193.004671
-4.027778,1,193.009651
-3.972222,1,193.011656
-4.027778,1,193.013645
-3.972222,1,193.014639
-4.027778,1,193.016634
-3.972222,1,193.02162
-3.972222,1,193.023614
-4.027778,1,193.02464
-4.027778,1,193.026618
-3.972222,1,193.027625
-4.027778,1,193.032592
-4.027778,1,193.034585
-3.972222,1,193.035582
-3.972222,1,193.037578
-4.027778,1,193.039579
-4.027778,1,193.044558
-4.027778,1,193.045557
-3.972222,1,193.047551
-4.027778,1,193.049558
-4.027778,1,193.050554
-4.027778,1,193.05553
-4.027778,1,193.057525
-3.972222,1,193.059518
-3.972222,1,193.060516
-3.972222,1,193.06251
-3.972222,1,193.067508
-3.972222,1,193.069493
-4.027778,1,193.070498
-3.972222,1,193.072484
-3.972222,1,193.073509
-4.027778,1,193.079465
-3.972222,1,193.080463
-3.972222,1,193.082458
-3.972222,1,193.084454
-3.972222,1,193.085449
-4.027778,1,193.091441
-3.972222,1,193.092431
-4.027778,1,193.094424
-3.972222,1,193.096421
-3.972222,1,193.097421
-3.972222,1,193.102403
-3.972222,1,193.104398
-4.027778,1,193.106394
-4.027778,1,193.107392
-3.972222,1,193.109386
-3.972222,1,193.114371
-4.027778,1,193.116371
-4.027778,1,193.118362
-3.972222,1,193.119358
-3.972222,1,193.121355
-3.972222,1,193.126347
-3.972222,1,193.127337
-4.027778,1,193.129331
-3.972222,1,193.130337
-3.972222,1,193.132339
-3.972222,1,193.137311
-3.972222,1,193.139306
-3.972222,1,193.141301
-3.972222,1,193.142301
-3.972222,1,193.144293
-3.972222,1,193.150276
-3.972222,1,193.151274
-4.027778,1,193.153269
-4.027778,1,193.155265
-3.972222,1,193.156259
-4.027778,1,193.162255
-4.027778,1,193.163242
-4.027778,1,193.165237
-3.972222,1,193.167243
-3.972222,1,193.168227
-4.027778,1,193.174212
-3.972222,1,193.17521
-3.972222,1,193.177205
-3.972222,1,193.17823
-4.027778,1,193.180197
-4.027778,1,193.233054
-3.972222,1,193.234052
-3.972222,1,193.236046
-4.027778,1,193.237044
-3.972222,1,193.239039
-3.972222,1,193.244026
-3.972222,1,193.246021
-3.972222,1,193.247017
-4.027778,1,193.249013
-3.972222,1,193.251006
-3.972222,1,193.255994
-4.027778,1,193.25699
-3.972222,1,193.258985
-3.972222,1,193.259982
-3.972222,1,193.261977
-3.972222,1,193.266965
-4.027778,1,193.26897
-4.027778,1,193.269964
-3.972222,1,193.27195
-4.027778,1,193.273946
-3.972222,1,193.278931
-3.972222,1,193.27993
-3.972222,1,193.281924
-3.972222,1,193.282921
-3.972222,1,193.284921
-4.027778,1,193.288906
-3.972222,1,193.2909
-3.972222,1,193.292894
-4.027778,1,193.293892
-4.027778,1,193.295897
-4.027778,1,193.300879
-4.027778,1,193.301882
-4.027778,1,193.304862
-3.972222,1,193.305871
-3.972222,1,193.307855
-4.027778,1,193.312841
-4.027778,1,193.31384
-4.027778,1,193.315835
-3.972222,1,193.31683
-3.972222,1,193.318825
-4.027778,1,193.323813
-3.972222,1,193.32481
-3.972222,1,193.326803
-3.972222,1,193.328799
-4.027778,1,193.3298
-3.972222,1,193.334787
-4.027778,1,193.336778
-4.027778,1,193.337792
-3.972222,1,193.339769
-4.027778,1,193.340767
-3.972222,1,193.34576
-4.027778,1,193.347764
-4.027778,1,193.348745
-3.972222,1,193.350741
-3.972222,1,193.351738
-3.972222,1,193.357721
-3.972222,1,193.358718
-4.027778,1,193.360713
-3.972222,1,193.361712
-4.027778,1,193.363706
-3.972222,1,193.367694
-3.972222,1,193.36969
-4.027778,1,193.371684
-4.027778,1,193.372682
-3.972222,1,193.373679
-3.972222,1,193.379662
-4.027778,1,193.380661
-4.027778,1,193.382655
-4.027778,1,193.383655
-3.972222,1,193.385648
-4.027778,1,193.390634
-3.972222,1,193.392628
-3.972222,1,193.393626
-3.972222,1,193.39562
-3.972222,1,193.396617
-4.027778,1,193.401603
-4.027778,1,193.402602
-3.972222,1,193.404596
-3.972222,1,193.40659
-4.027778,1,193.407589
-3.972222,1,193.412574
-4.027778,1,193.414579
-4.027778,1,193.416564
-3.972222,1,193.417562
-3.972222,1,193.419559
-3.972222,1,193.424544
-3.972222,1,193.426537
-3.972222,1,193.427535
-4.027778,1,193.42953
-3.972222,1,193.431533
-3.972222,1,193.43651
-3.972222,1,193.438507
-3.972222,1,193.439509
-4.027778,1,193.441497
-3.972222,1,193.442495
-3.972222,1,193.44848
-3.972222,1,193.449476
-4.027778,1,193.45147
-3.972222,1,193.452469
-4.027778,1,193.454463
-3.972222,1,193.45945
-3.972222,1,193.461444
-4.027778,1,193.462452
-3.972222,1,193.464437
-3.972222,1,193.465433
-4.027778,1,193.471418
-4.027778,1,193.473413
-3.972222,1,193.474411
-4.027778,1,193.476404
-4.027778,1,193.477402
-3.972222,1,193.483385
-4.027778,1,193.484383
-4.027778,1,193.486377
-3.972222,1,193.487375
-4.027778,1,193.489369
-3.972222,1,193.494369
-3.972222,1,193.496356
-4.027778,1,193.497348
-3.972222,1,193.499344
-3.972222,1,193.501338
-3.972222,1,193.506324
-3.972222,1,193.507323
-4.027778,1,193.509317
-4.027778,1,193.510314
-3.972222,1,193.512308
-3.972222,1,193.517296
-4.027778,1,193.518293
-4.027778,1,193.520289
-3.972222,1,193.521285
-3.972222,1,193.523278
-3.972222,1,193.528266
-3.972222,1,193.530261
-4.027778,1,193.531258
-3.972222,1,193.533253
